tower_0/v/cg/mpool1/MaxPool	MaxPool	GPU-0	 0:(128x192x27x27)->(128x192x13x13) -t f32 -data_format NHWC -ksize list { i: 1 i: 3 i: 3 i: 1} -strides 1 2 2 1	[[0, 0, 929000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291939198000, 1552507291939198000, 1552507291940127000, 1552507291940131000]]]	tower_0/v/cg/mpool1/MaxPool@GPU-0@ 0:(128x192x27x27)->(128x192x13x13) -t f32 -data_format NHWC -ksize list { i: 1 i: 3 i: 3 i: 1} -strides 1 2 2 1
tower_0/v/cg/affine2/xw_plus_b/MatMul	MatMul	GPU-0	 0:(128x4096) 1:(4096x1001)->(128x1001) -t f32 -tr_a 0 -tr_b 0	[[0, 0, 369000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291968681000, 1552507291968681000, 1552507291969050000, 1552507291969052000]]]	tower_0/v/cg/affine2/xw_plus_b/MatMul@GPU-0@ 0:(128x4096) 1:(4096x1001)->(128x1001) -t f32 -tr_a 0 -tr_b 0
tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/zeros_like	Const	GPU-0	 0:(none)->(1) -t f32	[[0, 0, 1000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291911574000, 1552507291911574000, 1552507291911575000, 1552507291911576000]]]	tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/zeros_like@GPU-0@ 0:(none)->(1) -t f32
tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput-0-LayoutOptimizer	Const	GPU-0	 0:(none)->(4)	[[0, 0, 1000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291956921000, 1552507291956922000, 1552507291956923000, 1552507291956924000]]]	tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput-0-LayoutOptimizer@GPU-0@ 0:(none)->(4)
tower_0/v/gradients/tower_0/v/cg/affine1/affine1_grad/ReluGrad	ReluGrad	GPU-0	 0:(128x4096) 1:(128x4096)->(128x4096) -t f32	[[0, 0, 52000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291970884000, 1552507291970884000, 1552507291970936000, 1552507291970939000]]]	tower_0/v/gradients/tower_0/v/cg/affine1/affine1_grad/ReluGrad@GPU-0@ 0:(128x4096) 1:(128x4096)->(128x4096) -t f32
v/cg/conv1/biases/read	Identity	GPU-0	 0:(192)->(192) -t f32	[[0, 0, 500, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291911831000, 1552507291911831200, 1552507291911831700, 1552507291911833000]]]	v/cg/conv1/biases/read@GPU-0@ 0:(192)->(192) -t f32
tower_0/v/gradients/AddN_15	AddN	GPU-0	 0:(11x11x3x64) 1:(11x11x3x64)->(11x11x3x64) -N i: 2 -t f32	[[0, 0, 11000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507292057558000, 1552507292057558000, 1552507292057569000, 1552507292057572000]]]	tower_0/v/gradients/AddN_15@GPU-0@ 0:(11x11x3x64) 1:(11x11x3x64)->(11x11x3x64) -N i: 2 -t f32
tower_0/v/alexnet_synthetic_labels/max	Const	GPU-0	 0:(none)->(1) -t i32	[[0, 0, 1000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291911599000, 1552507291911599000, 1552507291911600000, 1552507291911601000]]]	tower_0/v/alexnet_synthetic_labels/max@GPU-0@ 0:(none)->(1) -t i32
tower_0/v/cg/dropout0/dropout/dropout/Floor	Floor	GPU-0	 0:(128x4096)->(128x4096) -t f32	[[0, 0, 38000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291925832000, 1552507291925832000, 1552507291925870000, 1552507291925872000]]]	tower_0/v/cg/dropout0/dropout/dropout/Floor@GPU-0@ 0:(128x4096)->(128x4096) -t f32
tower_0/v/gradients/AddN_9	AddN	GPU-0	 0:(3x3x384x384) 1:(3x3x384x384)->(3x3x384x384) -N i: 2 -t f32	[[0, 0, 111000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507292021009000, 1552507292021010000, 1552507292021121000, 1552507292021124000]]]	tower_0/v/gradients/AddN_9@GPU-0@ 0:(3x3x384x384) 1:(3x3x384x384)->(3x3x384x384) -N i: 2 -t f32
v/cg/affine2/weights	VariableV2	GPU-0	 0:(none)->(4096x1001) -t f32	[[0, 0, 2000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291911602000, 1552507291911602000, 1552507291911604000, 1552507291911605000]]]	v/cg/affine2/weights@GPU-0@ 0:(none)->(4096x1001) -t f32
tower_0/v/cg/dropout0_1/dropout/dropout/div	Mul	GPU-0	 0:(1) 1:(128x4096)->(128x4096) -t f32	[[0, 0, 40000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291968580000, 1552507291968580000, 1552507291968620000, 1552507291968623000]]]	tower_0/v/cg/dropout0_1/dropout/dropout/div@GPU-0@ 0:(1) 1:(128x4096)->(128x4096) -t f32
tower_0/v/gradients/tower_0/v/cg/conv1/Relu_grad/ReluGrad	ReluGrad	GPU-0	 0:(128x192x27x27) 1:(128x192x27x27)->(128x192x27x27) -t f32	[[0, 0, 1390000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507292033860000, 1552507292033860000, 1552507292035250000, 1552507292035253000]]]	tower_0/v/gradients/tower_0/v/cg/conv1/Relu_grad/ReluGrad@GPU-0@ 0:(128x192x27x27) 1:(128x192x27x27)->(128x192x27x27) -t f32
tower_0/v/gradients/tower_0/v/cg/affine0/xw_plus_b/MatMul_grad/MatMul_1	MatMul	GPU-0	 0:(128x9216) 1:(128x4096)->(9216x4096) -t f32 -tr_a 1 -tr_b 0	[[0, 0, 2666000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291976340000, 1552507291976341000, 1552507291979007000, 1552507291979010000]]]	tower_0/v/gradients/tower_0/v/cg/affine0/xw_plus_b/MatMul_grad/MatMul_1@GPU-0@ 0:(128x9216) 1:(128x4096)->(9216x4096) -t f32 -tr_a 1 -tr_b 0
tower_0/v/cg/conv0/Relu	Relu	GPU-0	 0:(128x64x55x55)->(128x64x55x55) -t f32	[[0, 0, 1299000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291927628000, 1552507291927628000, 1552507291928927000, 1552507291928930000]]]	tower_0/v/cg/conv0/Relu@GPU-0@ 0:(128x64x55x55)->(128x64x55x55) -t f32
tower_0/v/gradients/tower_0/v/cg/mpool0/MaxPool_grad/MaxPoolGrad	MaxPoolGrad	GPU-0	 0:(128x64x55x55) 1:(128x64x27x27) 2:(128x64x27x27)->(128x64x55x55) -t f32 -data_format NHWC -ksize list { i: 1 i: 3 i: 3 i: 1} -strides 1 2 2 1	[[0, 0, 2141000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507292045464000, 1552507292045465000, 1552507292047606000, 1552507292047610000]]]	tower_0/v/gradients/tower_0/v/cg/mpool0/MaxPool_grad/MaxPoolGrad@GPU-0@ 0:(128x64x55x55) 1:(128x64x27x27) 2:(128x64x27x27)->(128x64x55x55) -t f32 -data_format NHWC -ksize list { i: 1 i: 3 i: 3 i: 1} -strides 1 2 2 1
tower_0/v/gradients/AddN_8	AddN	GPU-0	 0:(384) 1:(384)->(384) -N i: 2 -t f32	[[0, 0, 11000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507292020994000, 1552507292020994000, 1552507292021005000, 1552507292021008000]]]	tower_0/v/gradients/AddN_8@GPU-0@ 0:(384) 1:(384)->(384) -N i: 2 -t f32
append_apply_gradient_ops/GradientDescent/update_v/cg/conv4/conv2d/kernel/ApplyGradientDescent	ApplyGradientDescent	GPU-0	 0:(3x3x384x256) 1:(1) 2:(3x3x384x256)->(3x3x384x256) -t f32 -use_locking 0	[[0, 0, 74000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507292020259000, 1552507292020260000, 1552507292020334000, 1552507292020337000]]]	append_apply_gradient_ops/GradientDescent/update_v/cg/conv4/conv2d/kernel/ApplyGradientDescent@GPU-0@ 0:(3x3x384x256) 1:(1) 2:(3x3x384x256)->(3x3x384x256) -t f32 -use_locking 0
tower_0/v/cg/dropout0_1/dropout/dropout/add	Add	GPU-0	 0:(1) 1:(128x4096)->(128x4096) -t f32	[[0, 0, 40000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291919190000, 1552507291919190000, 1552507291919230000, 1552507291919232000]]]	tower_0/v/cg/dropout0_1/dropout/dropout/add@GPU-0@ 0:(1) 1:(128x4096)->(128x4096) -t f32
ConstantFolding/tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/ShapeN-matshapes-1	ShapeN-matshapes-1	GPU-0	 0:(3x3x384x384) 1:(128x384x13x13)->(4)	[[0, 0, 500, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291947105000, 1552507291947105200, 1552507291947105700, 1552507291947106000]]]	ConstantFolding/tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/ShapeN-matshapes-1@GPU-0@ 0:(3x3x384x384) 1:(128x384x13x13)->(4)
tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput-0-LayoutOptimizer	Const	GPU-0	 0:(none)->(4)	[[0, 0, 1000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291930178000, 1552507291930178000, 1552507291930179000, 1552507291930181000]]]	tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput-0-LayoutOptimizer@GPU-0@ 0:(none)->(4)
tower_0/v/gradients/AddN_14	AddN	GPU-0	 0:(64) 1:(64)->(64) -N i: 2 -t f32	[[0, 0, 12000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507292057542000, 1552507292057542000, 1552507292057554000, 1552507292057556000]]]	tower_0/v/gradients/AddN_14@GPU-0@ 0:(64) 1:(64)->(64) -N i: 2 -t f32
v/cg/affine2/biases	VariableV2	GPU-0	 0:(none)->(1001) -t f32	[[0, 0, 4000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291911588000, 1552507291911588000, 1552507291911592000, 1552507291911593000]]]	v/cg/affine2/biases@GPU-0@ 0:(none)->(1001) -t f32
tower_0/v/cg/conv0/conv2d/Conv2D	Conv2D	GPU-0	 0:(128x3x227x227) 1:(11x11x3x64)->(128x64x55x55) -t f32 -data_format NHWC -strides list { i: 1 i: 4 i: 4 i: 1} -cudnn 1	[[0, 0, 6459000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291919274000, 1552507291919275000, 1552507291925734000, 1552507291925738000]]]	tower_0/v/cg/conv0/conv2d/Conv2D@GPU-0@ 0:(128x3x227x227) 1:(11x11x3x64)->(128x64x55x55) -t f32 -data_format NHWC -strides list { i: 1 i: 4 i: 4 i: 1} -cudnn 1
tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/value	Select	GPU-0	 0:(1) 1:(1) 2:(1)->(1) -t f32	[[0, 0, 14000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291970519000, 1552507291970520000, 1552507291970534000, 1552507291970535000]]]	tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/value@GPU-0@ 0:(1) 1:(1) 2:(1)->(1) -t f32
tower_0/v/mul	Mul	GPU-0	 0:(1) 1:(1)->(1) -t f32	[[0, 0, 12000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291927523000, 1552507291927523000, 1552507291927535000, 1552507291927537000]]]	tower_0/v/mul@GPU-0@ 0:(1) 1:(1)->(1) -t f32
tower_0/v/gpu_cached_inputs	VariableV2	GPU-0	 0:(none)->(128x227x227x3) -t f32	[[0, 0, 2000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291911637000, 1552507291911637000, 1552507291911639000, 1552507291911640000]]]	tower_0/v/gpu_cached_inputs@GPU-0@ 0:(none)->(128x227x227x3) -t f32
tower_0/v/gradients/tower_0/v/cg/mpool2/MaxPool_grad/MaxPoolGrad	MaxPoolGrad	GPU-0	 0:(128x256x13x13) 1:(128x256x6x6) 2:(128x256x6x6)->(128x256x13x13) -t f32 -data_format NHWC -ksize list { i: 1 i: 3 i: 3 i: 1} -strides 1 2 2 1	[[0, 0, 821000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291987647000, 1552507291987648000, 1552507291988469000, 1552507291988473000]]]	tower_0/v/gradients/tower_0/v/cg/mpool2/MaxPool_grad/MaxPoolGrad@GPU-0@ 0:(128x256x13x13) 1:(128x256x6x6) 2:(128x256x6x6)->(128x256x13x13) -t f32 -data_format NHWC -ksize list { i: 1 i: 3 i: 3 i: 1} -strides 1 2 2 1
tower_0/v/cg/affine1/xw_plus_b/MatMul	MatMul	GPU-0	 0:(128x4096) 1:(4096x4096)->(128x4096) -t f32 -tr_a 0 -tr_b 0	[[0, 0, 1323000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291967158000, 1552507291967158000, 1552507291968481000, 1552507291968484000]]]	tower_0/v/cg/affine1/xw_plus_b/MatMul@GPU-0@ 0:(128x4096) 1:(4096x4096)->(128x4096) -t f32 -tr_a 0 -tr_b 0
tower_0/v/gradients/tower_0/v/cg/affine0/xw_plus_b/MatMul_grad/MatMul	MatMul	GPU-0	 0:(128x4096) 1:(9216x4096)->(128x9216) -t f32 -tr_a 0 -tr_b 1	[[0, 0, 2649000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291979015000, 1552507291979016000, 1552507291981665000, 1552507291981668000]]]	tower_0/v/gradients/tower_0/v/cg/affine0/xw_plus_b/MatMul_grad/MatMul@GPU-0@ 0:(128x4096) 1:(9216x4096)->(128x9216) -t f32 -tr_a 0 -tr_b 1
tower_0/v/gradients/AddN_12	AddN	GPU-0	 0:(192) 1:(192)->(192) -N i: 2 -t f32	[[0, 0, 12000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507292047615000, 1552507292047616000, 1552507292047628000, 1552507292047631000]]]	tower_0/v/gradients/AddN_12@GPU-0@ 0:(192) 1:(192)->(192) -N i: 2 -t f32
tower_0/v/cg/affine1/affine1	Relu	GPU-0	 0:(128x4096)->(128x4096) -t f32	[[0, 0, 37000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291968540000, 1552507291968540000, 1552507291968577000, 1552507291968579000]]]	tower_0/v/cg/affine1/affine1@GPU-0@ 0:(128x4096)->(128x4096) -t f32
main_fetch_group/_41	Identity	CPU-0	 0:(none)->(1)	[[0, 0, 0, 1000, 0, 0, 0, 0, 0, 1, 0, 0, [1552507292057683000, 1552507292057684000, 1552507292057685000, 1552507292057690000]]]	main_fetch_group/_41@CPU-0@ 0:(none)->(1)
tower_0/v/cg/affine1/xw_plus_b	BiasAdd	GPU-0	 0:(128x4096) 1:(4096)->(128x4096) -t f32 -data_format NHWC	[[0, 0, 45000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291968490000, 1552507291968491000, 1552507291968536000, 1552507291968538000]]]	tower_0/v/cg/affine1/xw_plus_b@GPU-0@ 0:(128x4096) 1:(4096)->(128x4096) -t f32 -data_format NHWC
learning_rate_tensor/input	Const	GPU-0	 0:(none)->(1) -t f32	[[0, 0, 1000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291911577000, 1552507291911577000, 1552507291911578000, 1552507291911580000]]]	learning_rate_tensor/input@GPU-0@ 0:(none)->(1) -t f32
tower_0/v/gradients/tower_0/v/cg/mpool1/MaxPool_grad/MaxPoolGrad	MaxPoolGrad	GPU-0	 0:(128x192x27x27) 1:(128x192x13x13) 2:(128x192x13x13)->(128x192x27x27) -t f32 -data_format NHWC -ksize list { i: 1 i: 3 i: 3 i: 1} -strides 1 2 2 1	[[0, 0, 1304000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507292032462000, 1552507292032463000, 1552507292033767000, 1552507292033771000]]]	tower_0/v/gradients/tower_0/v/cg/mpool1/MaxPool_grad/MaxPoolGrad@GPU-0@ 0:(128x192x27x27) 1:(128x192x13x13) 2:(128x192x13x13)->(128x192x27x27) -t f32 -data_format NHWC -ksize list { i: 1 i: 3 i: 3 i: 1} -strides 1 2 2 1
tower_0/v/cg/Reshape/shape	Const	GPU-0	 0:(none)->(2) -t i32	[[0, 0, 500, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291911624000, 1552507291911624200, 1552507291911624700, 1552507291911626000]]]	tower_0/v/cg/Reshape/shape@GPU-0@ 0:(none)->(2) -t i32
tower_0/v/alexnet_synthetic_labels	RandomUniformInt	GPU-0	 0:(1) 1:(1) 2:(1)->(128) -t i32 -Tout i32 -seed i: 123 -seed2 i: 16	[[0, 0, 39000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291911684000, 1552507291911684000, 1552507291911723000, 1552507291911726000]]]	tower_0/v/alexnet_synthetic_labels@GPU-0@ 0:(1) 1:(1) 2:(1)->(128) -t i32 -Tout i32 -seed i: 123 -seed2 i: 16
tower_0/v/l2_loss/L2Loss_3	L2Loss	GPU-0	 0:(192)->(1) -t f32	[[0, 0, 11000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291918638000, 1552507291918638000, 1552507291918649000, 1552507291918650000]]]	tower_0/v/l2_loss/L2Loss_3@GPU-0@ 0:(192)->(1) -t f32
tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_7_grad/mul	Mul	GPU-0	 0:(384) 1:(1)->(384) -t f32	[[0, 0, 98000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291918949000, 1552507291918949000, 1552507291919047000, 1552507291919048000]]]	tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_7_grad/mul@GPU-0@ 0:(384) 1:(1)->(384) -t f32
tower_0/v/gradients/AddN_2	AddN	GPU-0	 0:(4096) 1:(4096)->(4096) -N i: 2 -t f32	[[0, 0, 12000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291973565000, 1552507291973565000, 1552507291973577000, 1552507291973580000]]]	tower_0/v/gradients/AddN_2@GPU-0@ 0:(4096) 1:(4096)->(4096) -N i: 2 -t f32
tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/Conv2DBackpropInput	Conv2DBackpropInput	GPU-0	 0:(4) 1:(3x3x384x384) 2:(128x384x13x13)->(128x384x13x13) -t f32 -data_format NHWC -p s -cudnn 1	[[0, 0, 9057000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507292002156000, 1552507292002157000, 1552507292011214000, 1552507292011217000]]]	tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/Conv2DBackpropInput@GPU-0@ 0:(4) 1:(3x3x384x384) 2:(128x384x13x13)->(128x384x13x13) -t f32 -data_format NHWC -p s -cudnn 1
average_loss/Mean	Mean	GPU-0	 0:(1) 1:(1)->(1) -t f32 -Tidx i32 -keep_dims b: 0	[[0, 0, 2000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291976295000, 1552507291976295000, 1552507291976297000, 1552507291976299000]]]	average_loss/Mean@GPU-0@ 0:(1) 1:(1)->(1) -t f32 -Tidx i32 -keep_dims b: 0
tower_0/v/gradients/AddN_13	AddN	GPU-0	 0:(5x5x64x192) 1:(5x5x64x192)->(5x5x64x192) -N i: 2 -t f32	[[0, 0, 34000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507292047634000, 1552507292047634000, 1552507292047668000, 1552507292047671000]]]	tower_0/v/gradients/AddN_13@GPU-0@ 0:(5x5x64x192) 1:(5x5x64x192)->(5x5x64x192) -N i: 2 -t f32
ConstantFolding/tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/ShapeN-matshapes-1	ShapeN-matshapes-1	GPU-0	 0:(5x5x64x192) 1:(128x64x27x27)->(4)	[[0, 0, 1000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291930182000, 1552507291930182000, 1552507291930183000, 1552507291930184000]]]	ConstantFolding/tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/ShapeN-matshapes-1@GPU-0@ 0:(5x5x64x192) 1:(128x64x27x27)->(4)
tower_0/v/cg/conv4/conv2d/Conv2D	Conv2D	GPU-0	 0:(128x384x13x13) 1:(3x3x384x256)->(128x256x13x13) -t f32 -data_format NHWC -p s -cudnn 1	[[0, 0, 6011000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291956928000, 1552507291956928000, 1552507291962939000, 1552507291962943000]]]	tower_0/v/cg/conv4/conv2d/Conv2D@GPU-0@ 0:(128x384x13x13) 1:(3x3x384x256)->(128x256x13x13) -t f32 -data_format NHWC -p s -cudnn 1
tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/Greater	Const	GPU-0	 0:(none)->(1) -t f32	[[0, 0, 3000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291911561000, 1552507291911561000, 1552507291911564000, 1552507291911566000]]]	tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/Greater@GPU-0@ 0:(none)->(1) -t f32
tower_0/v/gradients/tower_0/v/cg/conv4/Relu_grad/ReluGrad	ReluGrad	GPU-0	 0:(128x256x13x13) 1:(128x256x13x13)->(128x256x13x13) -t f32	[[0, 0, 436000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291988477000, 1552507291988478000, 1552507291988914000, 1552507291988917000]]]	tower_0/v/gradients/tower_0/v/cg/conv4/Relu_grad/ReluGrad@GPU-0@ 0:(128x256x13x13) 1:(128x256x13x13)->(128x256x13x13) -t f32
v/cg/affine2/weights/read	Identity	GPU-0	 0:(4096x1001)->(4096x1001) -t f32	[[0, 0, 1000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291911729000, 1552507291911729000, 1552507291911730000, 1552507291911731000]]]	v/cg/affine2/weights/read@GPU-0@ 0:(4096x1001)->(4096x1001) -t f32
v/cg/affine1/biases/read	Identity	GPU-0	 0:(4096)->(4096) -t f32	[[0, 0, 1000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291911805000, 1552507291911805000, 1552507291911806000, 1552507291911808000]]]	v/cg/affine1/biases/read@GPU-0@ 0:(4096)->(4096) -t f32
tower_0/v/l2_loss/L2Loss_15	L2Loss	GPU-0	 0:(1001)->(1) -t f32	[[0, 0, 15000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291911851000, 1552507291911851000, 1552507291911866000, 1552507291911868000]]]	tower_0/v/l2_loss/L2Loss_15@GPU-0@ 0:(1001)->(1) -t f32
tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/Sum	Sum	GPU-0	 0:(128) 1:(1)->(1) -t f32 -Tidx i32 -keep_dims b: 0	[[0, 0, 18000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291969346000, 1552507291969346000, 1552507291969364000, 1552507291969367000]]]	tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/Sum@GPU-0@ 0:(128) 1:(1)->(1) -t f32 -Tidx i32 -keep_dims b: 0
append_apply_gradient_ops/GradientDescent/update_v/cg/conv0/conv2d/kernel/ApplyGradientDescent	ApplyGradientDescent	GPU-0	 0:(11x11x3x64) 1:(1) 2:(11x11x3x64)->(11x11x3x64) -t f32 -use_locking 0	[[0, 0, 12000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507292057590000, 1552507292057590000, 1552507292057602000, 1552507292057605000]]]	append_apply_gradient_ops/GradientDescent/update_v/cg/conv0/conv2d/kernel/ApplyGradientDescent@GPU-0@ 0:(11x11x3x64) 1:(1) 2:(11x11x3x64)->(11x11x3x64) -t f32 -use_locking 0
v/cg/conv1/conv2d/kernel	VariableV2	GPU-0	 0:(none)->(5x5x64x192) -t f32	[[0, 0, 2000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291911650000, 1552507291911650000, 1552507291911652000, 1552507291911653000]]]	v/cg/conv1/conv2d/kernel@GPU-0@ 0:(none)->(5x5x64x192) -t f32
tower_0/v/gradients/tower_0/v/cg/conv4/BiasAdd_grad/BiasAddGrad	BiasAddGrad	GPU-0	 0:(128x256x13x13)->(256) -t f32 -data_format NHWC	[[0, 0, 188000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291995145000, 1552507291995146000, 1552507291995334000, 1552507291995337000]]]	tower_0/v/gradients/tower_0/v/cg/conv4/BiasAdd_grad/BiasAddGrad@GPU-0@ 0:(128x256x13x13)->(256) -t f32 -data_format NHWC
tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/Conv2DBackpropFilter-0-TransposeNHWCToNCHW-LayoutOptimizer	Transpose	GPU-0	 0:(128x227x227x3) 1:(4)->(128x3x227x227)	[[0, 0, 1914000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291916570000, 1552507291916570000, 1552507291918484000, 1552507291918487000]]]	tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/Conv2DBackpropFilter-0-TransposeNHWCToNCHW-LayoutOptimizer@GPU-0@ 0:(128x227x227x3) 1:(4)->(128x3x227x227)
